15,0.1,0
17,0.1,0
19,0.1,0
21,0.100000005,0
23,0.1,0
25,0.1,0
27,0.1,0
29,0.1,0
31,0.100000003,0
33,0.1,0
35,0.1,0
37,0.1,0
39,0.1,0
41,0.1,0
43,0.1,0
45,0.1,0
47,0.100000006,0
49,0.1,0
51,0.1,0
53,0.1,0
55,0.1,0
57,0.100000005,0
59,0.1,0
61,0.1,0
63,0.1,0
65,0.1,0
67,0.100000004,0
69,0.1,0
71,0.1,0
73,0.1,0
75,0.1,0
15,0.2,0
17,0.2,0
19,0.2,0
21,0.200000014,0
23,0.2,0
25,0.2,0
27,0.2,0
29,0.2,0
31,0.20000001,0
33,0.2,0
35,0.2,0
37,0.2,0
39,0.2,0
41,0.2,0
43,0.2,0
45,0.2,0
47,0.200000021,0
49,0.2,0
51,0.2,0
53,0.2,0
55,0.2,0
57,0.200000018,0
59,0.2,0
61,0.2,0
63,0.2,0
65,0.2,0
67,0.200000015,0
69,0.2,0
71,0.2,0
73,0.2,0
75,0.2,0
15,0.3,0
17,0.300000024,0
19,0.300000016,0
21,0.3,0
23,0.3,0
25,0.30000002,0
27,0.3,0
29,0.300000034,0
31,0.3,0
33,0.30000003,0
35,0.3,0
37,0.3,0
39,0.300000026,0
41,0.3,0
43,0.300000023,0
45,0.300000022,0
47,0.3,0
49,0.30000002,0
51,0.3,0
53,0.300000019,0
55,0.3,0
57,0.3,0
59,0.3,0
61,0.300000016,0
63,0.300000032,0
65,0.3,0
67,0.3,0
69,0.3,0.159
71,0.300000014,0.182
73,0.300000027,0.147
75,0.3,0.135
15,0.4,0
17,0.4,0
19,0.4,0
21,0.400000048,0
23,0.4,0
25,0.4,0
27,0.4,0
29,0.4,0
31,0.400000032,0
33,0.4,0
35,0.4,0
37,0.4,0
39,0.4,0
41,0.4,0
43,0.4,0
45,0.4,0
47,0.400000021,0
49,0.4,0
51,0.4,0
53,0.4,0.091
55,0.4,0.09
57,0.400000018,0.107
59,0.4,0.127
61,0.4,0.149
63,0.4,0.12
65,0.4,0.13
67,0.400000015,0.11
69,0.4,0.145
71,0.4,0.146
73,0.4,0.134
75,0.4,0.153
15,0.5,0
17,0.5,0
19,0.5,0
21,0.5,0
23,0.5,0
25,0.5,0
27,0.5,0
29,0.5,0
31,0.5,0
33,0.5,0
35,0.5,0
37,0.5,0
39,0.5,0
41,0.5,0
43,0.5,0.096
45,0.5,0.089
47,0.5,0.091
49,0.5,0.118
51,0.5,0.122
53,0.5,0.114
55,0.5,0.106
57,0.5,0.115
59,0.5,0.118
61,0.5,0.11
63,0.5,0.128
65,0.5,0.101
67,0.5,0.128
69,0.5,0.146
71,0.5,0.148
73,0.5,0.149
75,0.5,0.151
15,0.6,0
17,0.600000059,0
19,0.600000053,0
21,0.6,0
23,0.6,0
25,0.60000004,0
27,0.6,0
29,0.600000069,0
31,0.6,0
33,0.60000003,0
35,0.6,0.071
37,0.6,0.078
39,0.600000051,0.089
41,0.6,0.09
43,0.600000023,0.086
45,0.600000044,0.085
47,0.6,0.114
49,0.600000041,0.078
51,0.6,0.103
53,0.600000019,0.102
55,0.6,0.101
57,0.6,0.115
59,0.6,0.122
61,0.600000033,0.122
63,0.600000048,0.103
65,0.6,0.136
67,0.6,0.129
69,0.6,0.138
71,0.600000028,0.13
73,0.600000041,0.144
75,0.6,0.14
15,0.700000067,0
17,0.700000059,0
19,0.700000053,0
21,0.700000048,0
23,0.7,0
25,0.70000008,0
27,0.700000074,0
29,0.700000034,0
31,0.7,0.061
33,0.700000061,0.05
35,0.700000057,0.073
37,0.700000054,0.074
39,0.700000026,0.072
41,0.700000073,0.07
43,0.700000047,0.084
45,0.700000044,0.1
47,0.7,0.101
49,0.700000061,0.097
51,0.7,0.098
53,0.700000038,0.102
55,0.700000073,0.111
57,0.7,0.111
59,0.700000051,0.126
61,0.700000082,0.115
63,0.700000032,0.134
65,0.700000062,0.137
67,0.7,0.179
69,0.700000043,0.163
71,0.70000007,0.187
73,0.700000027,1
75,0.700000053,1
15,0.800000067,0
17,0.800000059,0
19,0.800000105,0
21,0.800000048,0
23,0.800000087,0
25,0.80000008,0
27,0.800000074,0.051
29,0.800000103,0.061
31,0.800000097,0.065
33,0.800000061,0.049
35,0.800000057,0.069
37,0.800000054,0.064
39,0.800000077,0.064
41,0.800000073,0.064
43,0.8,0.083
45,0.800000089,0.094
47,0.800000043,0.109
49,0.800000102,0.086
51,0.800000059,0.102
53,0.800000094,0.099
55,0.800000073,0.125
57,0.800000035,0.108
59,0.800000085,0.156
61,0.800000049,0.165
63,0.800000079,1
65,0.800000062,1
67,0.80000009,1
69,0.800000072,1
71,0.800000099,1
73,0.800000068,1
75,0.800000053,1
15,0.900000133,0
17,0.900000059,0
19,0.900000105,0
21,0.900000095,0
23,0.90000013,0.051
25,0.90000008,0.063
27,0.900000111,0.039
29,0.900000069,0.057
31,0.900000097,0.069
33,0.900000091,0.074
35,0.900000114,0.064
37,0.900000081,0.081
39,0.900000051,0.072
41,0.900000122,0.086
43,0.900000116,0.094
45,0.900000089,0.093
47,0.900000064,0.106
49,0.900000122,0.094
51,0.900000098,0.115
53,0.900000094,0.167
55,0.900000073,0.138
57,0.900000123,1
59,0.900000102,1
61,0.900000082,1
63,0.900000079,1
65,0.900000123,1
67,0.900000104,1
69,0.900000087,1
71,0.90000007,1
73,0.900000068,1
75,0.900000133,1
15,1.000000133,0
17,1.000000118,0
19,1.000000105,0
