15,0.1,1000
17,0.1,1000
19,0.1,1000
21,0.100000005,1000
23,0.1,1000
25,0.1,1000
27,0.1,1000
29,0.1,1000
31,0.100000003,1000
33,0.1,1000
35,0.1,1000
37,0.1,1000
39,0.1,1000
41,0.1,1000
43,0.1,1000
45,0.1,1000
47,0.100000006,1000
49,0.1,1000
51,0.1,1000
53,0.1,1000
55,0.1,1000
57,0.100000005,1000
59,0.1,1000
61,0.1,1000
63,0.1,1000
65,0.1,1000
67,0.100000004,1000
69,0.1,1000
71,0.1,1000
73,0.1,1000
75,0.1,1000
15,0.2,1000
17,0.2,1000
19,0.2,1000
21,0.200000014,1000
23,0.2,1000
25,0.2,1000
27,0.2,1000
29,0.2,1000
31,0.20000001,1000
33,0.2,1000
35,0.2,1000
37,0.2,1000
39,0.2,1000
41,0.2,1000
43,0.2,1000
45,0.2,1000
47,0.200000021,1000
49,0.2,1000
51,0.2,1000
53,0.2,1000
55,0.2,1000
57,0.200000018,1000
59,0.2,1000
61,0.2,1000
63,0.2,1000
65,0.2,1000
67,0.200000015,1000
69,0.2,1000
71,0.2,1000
73,0.2,1000
75,0.2,1000
15,0.3,1000
17,0.300000024,1000
19,0.300000016,1000
21,0.3,1000
23,0.3,1000
25,0.30000002,1000
27,0.3,1000
29,0.300000034,1000
31,0.3,1000
33,0.30000003,1000
35,0.3,1000
37,0.3,1000
39,0.300000026,1000
41,0.3,1000
43,0.300000023,1000
45,0.300000022,1000
47,0.3,1000
49,0.30000002,1000
51,0.3,1000
53,0.300000019,1000
55,0.3,1000
57,0.3,1000
59,0.3,1000
61,0.300000016,1000
63,0.300000032,1000
65,0.3,1000
67,0.3,1000
69,0.3,989.377
71,0.300000014,987.676
73,0.300000027,989.734
75,0.3,990.207
15,0.4,1000
17,0.4,1000
19,0.4,1000
21,0.400000048,1000
23,0.4,1000
25,0.4,1000
27,0.4,1000
29,0.4,1000
31,0.400000032,1000
33,0.4,1000
35,0.4,1000
37,0.4,1000
39,0.4,1000
41,0.4,1000
43,0.4,1000
45,0.4,1000
47,0.400000021,1000
49,0.4,1000
51,0.4,1000
53,0.4,995.037
55,0.4,995.046
57,0.400000018,994.052
59,0.4,992.448
61,0.4,991.042
63,0.4,992.442
65,0.4,991.965
67,0.400000015,992.766
69,0.4,990.22
71,0.4,990.326
73,0.4,990.64
75,0.4,988.879
15,0.5,1000
17,0.5,1000
19,0.5,1000
21,0.5,1000
23,0.5,1000
25,0.5,1000
27,0.5,1000
29,0.5,1000
31,0.5,1000
33,0.5,1000
35,0.5,1000
37,0.5,1000
39,0.5,1000
41,0.5,1000
43,0.5,995.589
45,0.5,995.592
47,0.5,995.32
49,0.5,993.727
51,0.5,993.48
53,0.5,993.883
55,0.5,993.958
57,0.5,993.375
59,0.5,993.017
61,0.5,993.297
63,0.5,991.793
65,0.5,993.377
67,0.5,991.813
69,0.5,990.367
71,0.5,990.114
73,0.5,989.526
