15.0,1.5,400,400.0,1000.0,32120366,0,0,0,400
17.0,1.7,400,400.0,1000.0,30723720,0,0,0,400
19.0,1.9,400,400.0,1000.0,30877441,0,0,0,400
21.0,2.1000001,400,400.0,1000.0,30663656,0,0,0,400
23.0,2.3,400,399.999,1000.0,30780153,0,0,0,400
25.0,2.5,400,400.0,1000.0,31234367,0,0,0,400
27.0,2.7,400,400.0,1000.0,32197718,0,0,0,400
29.0,2.9,400,399.997,1000.0,32007675,0,0,0,400
31.0,3.1000001,400,399.998,1000.0,30929975,0,0,0,400
33.0,3.3,400,399.994,1000.0,31426006,0,0,0,400
35.0,3.5,400,399.992,1000.0,30896810,0,0,0,400
37.0,3.7,400,399.998,1000.0,30952217,0,0,0,400
39.0,3.9,400,399.996,1000.0,30892485,0,0,0,400
41.0,4.1,400,399.995,1000.0,31142580,0,0,0,400
43.0,4.3,400,399.995,1000.0,32175660,0,0,0,400
45.0,4.5,400,399.993,1000.0,31324058,0,0,0,400
47.0,4.7000003,400,399.989,1000.0,31042715,0,0,0,400
49.0,4.9,400,399.992,1000.0,31049297,0,0,0,400
51.0,5.1,400,399.989,1000.0,31076573,0,0,0,400
53.0,5.3,400,399.991,1000.0,31177835,0,0,0,400
55.0,5.5,400,399.983,1000.0,31078401,0,0,0,400
57.0,5.7000003,400,399.986,1000.0,32301458,0,0,0,400
59.0,5.9,400,399.977,1000.0,31295930,0,0,0,400
61.0,6.1,400,399.98,1000.0,31310293,0,0,0,400
63.0,6.3,400,399.986,1000.0,31438423,0,0,0,400
65.0,6.5,400,399.982,1000.0,31920736,0,0,0,400
67.0,6.7000003,400,399.98,1000.0,31626824,0,0,0,400
69.0,6.9,400,399.984,1000.0,31743645,0,0,0,400
71.0,7.1,400,399.983,1000.0,31168533,0,0,0,400
73.0,7.3,400,399.967,1000.0,31283255,0,0,0,400
75.0,7.5,400,399.98,1000.0,31348340,0,0,0,400
15.0,3.0,400,400.0,1000.0,30911990,0,0,0,400
17.0,3.4,400,399.994,1000.0,31042068,0,0,0,400
19.0,3.8,400,399.995,1000.0,32944132,0,0,0,400
21.0,4.2000003,400,399.993,1000.0,31152049,0,0,0,400
23.0,4.6,400,399.994,1000.0,31245963,0,0,0,400
25.0,5.0,400,399.991,1000.0,31133665,0,0,0,400
27.0,5.4,400,399.985,1000.0,31042081,0,0,0,400
29.0,5.8,400,399.988,1000.0,30963147,0,0,0,400
31.0,6.2000003,400,399.987,1000.0,31012391,0,0,0,400
33.0,6.6,400,399.976,1000.0,31047598,0,0,0,400
35.0,7.0,400,399.979,1000.0,31031067,0,0,0,400
37.0,7.4,400,399.977,1000.0,31132183,0,0,0,400
39.0,7.8,400,399.975,1000.0,31051816,0,0,0,400
41.0,8.2,400,399.968,1000.0,31106010,0,0,0,400
43.0,8.6,400,399.969,1000.0,31059835,0,0,0,400
45.0,9.0,400,399.961,1000.0,31015151,0,0,0,400
47.0,9.400001,400,399.954,1000.0,31066050,0,0,0,400
49.0,9.8,400,399.939,999.95,31151335,1,2425.4039170464075,354,400
51.0,10.2,400,399.942,1000.0,31144638,0,0,0,400
53.0,10.6,400,399.938,1000.0,31147561,0,0,0,400
55.0,11.0,400,399.936,1000.0,31159163,0,0,0,400
57.0,11.400001,400,399.924,1000.0,31212857,0,0,0,400
59.0,11.8,400,399.936,999.941,31951367,1,3421.5061796993314,352,400
61.0,12.2,400,399.919,1000.0,31682380,0,0,0,400
63.0,12.6,400,399.901,1000.0,31697624,0,0,0,400
65.0,13.0,400,399.904,1000.0,31617619,0,0,0,400
67.0,13.400001,400,399.902,999.876,32206382,2,4783.582382001567,550,400
69.0,13.8,400,399.89,1000.0,32431142,0,0,0,400
71.0,14.2,400,399.865,1000.0,31900063,0,0,0,400
73.0,14.6,400,399.878,1000.0,31170423,0,0,0,400
75.0,15.0,400,399.86,1000.0,31788769,0,0,0,400
15.0,4.5,400,399.987,1000.0,31699907,0,0,0,400
17.0,5.1000004,400,399.99,1000.0,32100972,0,0,0,400
19.0,5.7000003,400,399.989,1000.0,31477603,0,0,0,400
21.0,6.3,400,399.991,1000.0,31084339,0,0,0,400
23.0,6.9,400,399.981,1000.0,30992372,0,0,0,400
25.0,7.5000005,400,399.972,1000.0,31037786,0,0,0,400
27.0,8.1,400,399.959,1000.0,30936033,0,0,0,400
29.0,8.700001,400,399.957,1000.0,31004281,0,0,0,400
31.0,9.3,400,399.951,1000.0,31475563,0,0,0,400
33.0,9.900001,400,399.949,1000.0,31513357,0,0,0,400
35.0,10.5,400,399.955,1000.0,31004566,0,0,0,400
37.0,11.1,400,399.939,1000.0,31027744,0,0,0,400
39.0,11.700001,400,399.92,1000.0,31062443,0,0,0,400
41.0,12.3,400,399.925,1000.0,31188945,0,0,0,400
43.0,12.900001,400,399.912,1000.0,31243710,0,0,0,400
45.0,13.500001,400,399.9,1000.0,31923548,0,0,0,400
47.0,14.1,400,399.867,1000.0,31167905,0,0,0,400
49.0,14.700001,400,399.863,1000.0,31070975,0,0,0,400
51.0,15.3,400,399.853,999.913,31032108,2,5017.04848499056,443,400
53.0,15.900001,400,399.842,1000.0,31096323,0,0,0,400
55.0,16.5,400,399.848,1000.0,31115753,0,0,0,400
57.0,17.1,400,399.775,999.941,31804433,1,16370.719090634731,1380,400
59.0,17.7,400,399.783,1000.0,31371489,0,0,0,400
61.0,18.300001,400,399.786,999.955,31192069,1,19330.422706629968,1544,400
63.0,18.900002,400,399.76,999.807,31261791,3,10447.31160484612,738,400
65.0,19.5,400,399.743,999.807,32308690,3,9263.082092195218,651,400
67.0,20.1,400,399.751,999.975,31847882,1,36689.40799308353,2750,400
69.0,20.7,400,399.709,1000.0,31282089,0,0,0,400
71.0,21.300001,400,399.689,999.848,31364581,2,15816.39054423616,1104,400
73.0,21.900002,400,399.664,999.652,31420959,5,11297.503807961693,764,400
75.0,22.5,400,399.565,999.46,31267094,7,12869.569920037286,780,400
15.0,6.0,400,399.98,1000.0,30947183,0,0,0,400
17.0,6.8,400,399.981,1000.0,30871185,0,0,0,400
19.0,7.6,400,399.974,1000.0,31954306,0,0,0,400
21.0,8.400001,400,399.962,1000.0,32037002,0,0,0,400
23.0,9.2,400,399.967,1000.0,31287136,0,0,0,400
25.0,10.0,400,399.94,1000.0,30970918,0,0,0,400
27.0,10.8,400,399.943,1000.0,31662136,0,0,0,400
29.0,11.6,400,399.918,1000.0,32437710,0,0,0,400
31.0,12.400001,400,399.908,1000.0,31470095,0,0,0,400
33.0,13.2,400,399.9,1000.0,31325706,0,0,0,400
35.0,14.0,400,399.89,1000.0,31164531,0,0,0,400
37.0,14.8,400,399.87,1000.0,31539705,0,0,0,400
39.0,15.6,400,399.848,1000.0,31056951,0,0,0,400
41.0,16.4,400,399.854,1000.0,31147259,0,0,0,400
43.0,17.2,400,399.815,999.955,31137478,1,6875.389317292329,555,400
45.0,18.0,400,399.803,1000.0,31141658,0,0,0,400
47.0,18.800001,400,399.745,1000.0,32098363,0,0,0,400
49.0,19.6,400,399.739,1000.0,31468622,0,0,0,400
51.0,20.4,400,399.705,999.865,31582651,3,11124.279251249214,736,400
53.0,21.2,400,399.68,1000.0,31756927,0,0,0,400
55.0,22.0,400,399.668,999.81,31729398,3,9502.95869529974,628,400
57.0,22.800001,400,399.586,999.956,32613148,1,29646.469564456955,1907,400
59.0,23.6,400,399.592,999.958,31541786,1,36309.386936629286,2372,400
61.0,24.4,400,399.528,999.723,31885783,5,10104.595406628225,598,400
63.0,25.2,400,399.477,999.826,32441967,3,29634.123989029988,1526,400
65.0,26.0,400,399.413,999.754,32113711,4,17395.60452510016,990,400
67.0,26.800001,400,399.417,999.777,31953277,3,35068.8498223502,1852,400
69.0,27.6,400,399.347,999.18,31996791,12,6786.273436198215,349,400
71.0,28.4,400,399.297,999.306,35774907,10,12375.023436030238,610,400
73.0,29.2,400,399.22,999.43,36777405,8,17636.390085583764,825,400
75.0,30.0,400,399.159,999.028,36412640,14,11641.150041229379,533,400
15.0,7.5,400,399.966,1000.0,37434597,0,0,0,400
17.0,8.5,400,399.962,1000.0,38167532,0,0,0,400
19.0,9.5,400,399.952,1000.0,38971209,0,0,0,400
21.0,10.5,400,399.941,1000.0,36662942,0,0,0,400
23.0,11.5,400,399.926,1000.0,37408669,0,0,0,400
25.0,12.5,400,399.914,1000.0,33403046,0,0,0,400
27.0,13.5,400,399.894,1000.0,34832183,0,0,0,400
29.0,14.5,400,399.868,1000.0,34711293,0,0,0,400
31.0,15.5,400,399.867,1000.0,34642238,0,0,0,400
33.0,16.5,400,399.787,999.984,35101736,1,3863.9055096414404,312,400
35.0,17.5,400,399.767,1000.0,34674548,0,0,0,400
37.0,18.5,400,399.738,999.964,34806599,1,7205.397440711296,522,400
39.0,19.5,400,399.755,1000.0,34909932,0,0,0,400
41.0,20.5,400,399.734,1000.0,35782259,0,0,0,400
43.0,21.5,400,399.694,1000.0,35235715,0,0,0,400
45.0,22.5,400,399.61,1000.0,35557634,0,0,0,400
47.0,23.5,400,399.537,999.882,35491833,2,9503.277798825478,585,400
49.0,24.5,400,399.454,999.824,34972804,3,13973.611748951553,784,400
51.0,25.5,400,399.48,999.759,34887368,5,9427.171880497519,516,400
53.0,26.5,400,399.374,999.597,34668346,7,7963.0158005948515,431,400
55.0,27.5,400,399.369,999.411,35129132,8,10511.229233233033,520,400
57.0,28.5,400,399.267,998.942,31947458,17,6582.494458082682,322,400
59.0,29.5,400,399.143,999.075,32316548,13,10421.885003243427,475,400
61.0,30.5,400,399.107,999.552,31742485,7,16902.448397527758,777,400
63.0,31.5,400,398.922,998.954,32569372,15,10052.313547707823,449,400
65.0,32.5,400,398.835,998.07,31806621,23,8265.654302515873,364,400
67.0,33.5,400,398.714,998.801,31934019,16,13325.58695009399,523,400
69.0,34.5,400,398.522,997.635,33110550,31,7838.531406989238,319,400
71.0,35.5,400,398.442,997.384,31637456,31,10215.131813559661,380,400
73.0,36.5,400,398.333,996.842,31591488,38,8761.35204827959,327,400
75.0,37.5,400,398.008,996.36,31268199,37,11244.752063462778,412,400
15.0,9.0,400,399.94,1000.0,31234105,0,0,0,400
17.0,10.200001,400,399.95,1000.0,31117661,0,0,0,400
19.0,11.400001,400,399.936,1000.0,31218570,0,0,0,400
21.0,12.6,400,399.906,1000.0,31352748,0,0,0,400
23.0,13.8,400,399.897,1000.0,31104857,0,0,0,400
25.0,15.000001,400,399.852,1000.0,31128626,0,0,0,400
27.0,16.2,400,399.825,1000.0,31096451,0,0,0,400
29.0,17.400002,400,399.798,1000.0,31148875,0,0,0,400
31.0,18.6,400,399.768,1000.0,31109595,0,0,0,400
33.0,19.800001,400,399.721,1000.0,31144355,0,0,0,400
35.0,21.0,400,399.713,999.964,31157256,1,11382.986767591981,823,400
37.0,22.2,400,399.665,999.97,31319913,1,12337.804286565304,797,400
39.0,23.400002,400,399.532,999.959,31166227,1,19970.955312127247,1265,400
41.0,24.6,400,399.471,999.755,31226313,5,8256.562415387725,444,400
43.0,25.800001,400,399.482,999.907,31094700,2,20820.47544294263,1075,400
45.0,27.000002,400,399.417,999.831,31220926,3,14521.803185414487,788,400
47.0,28.2,400,399.207,999.547,31282551,9,8784.213248740409,416,400
49.0,29.400002,400,399.161,999.459,31319273,9,10602.596608816151,492,400
51.0,30.6,400,399.032,999.004,31258859,14,7837.814008849936,353,400
53.0,31.800001,400,398.987,999.208,31406608,10,10888.325372423866,468,400
55.0,33.0,400,398.78,998.992,31202127,18,8681.076804474545,360,400
57.0,34.2,400,398.699,999.008,31338547,15,12099.941840063238,494,400
59.0,35.4,400,398.414,998.438,31254321,19,12405.140634472971,486,400
61.0,36.600002,400,398.376,997.723,31406825,23,11563.723516983073,437,400
63.0,37.800003,400,398.075,996.94,31135423,33,8750.98897888512,315,400
65.0,39.0,400,397.69,995.146,31342957,49,9123.035814506475,311,400
67.0,40.2,400,397.302,993.976,31162017,61,9721.986110722224,326,400
69.0,41.4,400,397.247,995.379,31241310,50,11423.7402693208,376,400
71.0,42.600002,400,396.428,993.319,31105908,60,11885.617188600252,377,400
73.0,43.800003,400,395.581,991.087,31115481,68,16094.368518111603,495,400
75.0,45.0,400,394.879,987.002,31262590,91,14076.02340882162,410,400
15.0,10.500001,400,399.942,1000.0,31459159,0,0,0,400
17.0,11.900001,400,399.926,1000.0,31555807,0,0,0,400
19.0,13.300001,400,399.875,1000.0,31415883,0,0,0,400
