100.69762539822781,100.81311587183735
102.3577481192718,101.04139507524917
101.43621350300349,103.09644063611671
103.0234055583252,100.88185188768881
104.34658072119359,101.31259135375028
100.55221027859342,100.9807802651782
100.39119043368986,96.43449648747718
98.99935774710247,105.93812499962861
101.20333860674222,101.62873476745932
104.17058123590199,104.19498059208053
101.45500376792504,100.76404672454271
97.38118297886558,98.83273509852907
101.5024028688333,101.1414368057193
111.28162089611664,104.18857253010523
102.94583848515755,101.38709380607776
101.21455015762525,100.23487920264054
106.75441163410268,101.79213334460351
101.09446561230455,100.79411540957146
96.79701754451176,99.06106978230211
102.75356102013966,103.01267058943478
107.08583583014108,98.2656411316963
93.26246605891964,99.90197761240748
102.68069274304935,99.10863812853536
101.12671149206153,99.58447300034632
100.05862327356066,100.75524987467351
100.5785418739451,100.13385440106973
101.04329624885193,96.61430570840838
107.46958426001953,97.06327452700707
102.60007872385482,98.50012449112539
101.5774837336763,100.47035163304295
104.71916434433304,109.81398502119234
99.9270713650286,102.11500254350715
105.26697423673974,103.0090130850493
102.11345377292734,99.94405279491689
99.12185666581355,103.02018962549064
91.75610627363113,100.94194942399608
100.92676394587883,101.87947098053418
98.65849071386285,100.50728438640787
102.51644039004435,110.60161433388006
100.2052141356946,99.81920947125185
100.17166891435778,97.37925996679094
99.64875377118518,103.65026336429774
100.560298815829,100.79080226210921
103.77512288205075,106.41849041305116
101.13675314780673,102.34752861901518
100.47559944724073,99.19388077870542
103.07079313095493,100.87578931601948
99.57389165703783,100.97331408053503
99.44668477602794,102.1145671267809
98.08646164035787,103.08056232980648
100.50680210183933,99.7008102244222
103.69805455985642,96.42145402636787
101.15946821954435,101.69706476190119
100.00372331315248,101.50168984297085
99.97647654952657,98.71004073096225
102.51597508667689,106.54268197934672
108.68670050183809,101.96734560728936
94.44887289707303,99.5477669240457
99.61815122458584,98.8348923008572
103.15867357915175,98.25277558614223
93.2408524740835,97.60395703327124
97.75238363889653,98.42590514472873
106.13637069352751,110.83660494954879
96.10270323517265,94.91946673235186
104.28571707336039,106.89280304598144
97.29649384041478,103.94750612442355
103.58167368154352,108.1525318722306
101.6189533708737,103.51747559221297
99.87172967743993,105.74807097671109
102.30745897524979,102.52468206984368
105.0339766922524,96.0214308141309
96.67415637476554,97.0611680031052
100.501037431501,98.43663846443368
98.13573416699015,100.39054326125938
105.24543365317808,96.9305071383633
100.13520537655118,101.90104881258621
100.83999330530776,100.37977909061556
104.3749150223365,100.73543470679533
103.89862662035944,101.10126634074874
