0.0,10.0,0.1896963090909078
10.0,10.0,0.20143420000000412
20.0,10.0,0.21311112727272452
30.0,10.0,0.22344136363636424
40.0,10.0,0.23558023636364228
50.0,10.0,0.24997918181817821
60.0,10.0,0.25605785454545704
70.0,10.0,0.27238338181817406
80.0,10.0,0.28622032727272556
90.0,10.0,0.30009967272727783
100.0,10.0,0.29846629090908594
0.0,20.0,0.19304612727272535
10.0,20.0,0.21329354545455273
20.0,20.0,0.22870734545454036
30.0,20.0,0.2489324727272743
40.0,20.0,0.26476763636364653
50.0,20.0,0.2702038181818145
60.0,20.0,0.2979043090909124
70.0,20.0,0.3129247818181718
80.0,20.0,0.32726276363636
90.0,20.0,0.34850641818182454
100.0,20.0,0.37336118181817324
0.0,30.0,0.19794296363636166
10.0,30.0,0.2182125636363735
20.0,30.0,0.23825412727272163
30.0,30.0,0.2624983818181847
40.0,30.0,0.2852420363636484
50.0,30.0,0.307169981818177
60.0,30.0,0.3257326363636411
70.0,30.0,0.3489661636363497
80.0,30.0,0.36743214545454256
90.0,30.0,0.3831704727272804
100.0,30.0,0.4064475454545352
0.0,40.0,0.20157852727272613
10.0,40.0,0.22862938181819284
20.0,40.0,0.24758616363635752
30.0,40.0,0.26767418181818364
40.0,40.0,0.2919467818181948
50.0,40.0,0.3230302545454489
60.0,40.0,0.35533852727273235
70.0,40.0,0.36508269090907586
80.0,40.0,0.3720240363636326
90.0,40.0,0.4174218909090986
100.0,40.0,0.45010950909089703
0.0,50.0,0.207946927272725
10.0,50.0,0.22993645454546527
20.0,50.0,0.2555942181818098
30.0,50.0,0.2898325818181848
40.0,50.0,0.30377714545455947
50.0,50.0,0.3350193454545384
60.0,50.0,0.35466825454546014
70.0,50.0,0.38437129090907507
80.0,50.0,0.4228024363636329
90.0,50.0,0.4265149818181894
100.0,50.0,0.47443836363635106
0.0,60.0,0.207776327272727
10.0,60.0,0.23463825454546877
20.0,60.0,0.26864659999999074
30.0,60.0,0.29467216363636684
40.0,60.0,0.32716601818183355
50.0,60.0,0.35106976363635695
60.0,60.0,0.38168243636364435
70.0,60.0,0.4134007454545259
80.0,60.0,0.4347775272727224
90.0,60.0,0.45403612727273474
100.0,60.0,0.4991333999999857
0.0,70.0,0.2127847272727262
10.0,70.0,0.23920694545455892
20.0,70.0,0.2728021090909
30.0,70.0,0.3116803818181845
40.0,70.0,0.3287314727272886
50.0,70.0,0.3747246727272667
60.0,70.0,0.3917589454545512
70.0,70.0,0.43122138181816205
80.0,70.0,0.44779399999999414
90.0,70.0,0.4894488363636457
100.0,70.0,0.5319805272727104
0.0,80.0,0.21292919999999904
10.0,80.0,0.24537770909092238
20.0,80.0,0.2798602363636279
30.0,80.0,0.3167131818181859
40.0,80.0,0.35340940000001814
50.0,80.0,0.3863601272727184
60.0,80.0,0.4291728545454614
70.0,80.0,0.4478416363636152
80.0,80.0,0.4978612727272665
90.0,80.0,0.5132129636363731
100.0,80.0,0.5450741090908932
0.0,90.0,0.2163058909090907
10.0,90.0,0.25236314545456345
20.0,90.0,0.2853495999999876
30.0,90.0,0.3261461454545487
40.0,90.0,0.36166541818183906
50.0,90.0,0.39468123636362695
60.0,90.0,0.42253309090909935
70.0,90.0,0.47313032727270615
80.0,90.0,0.48800010909090186
90.0,90.0,0.515451363636375
100.0,90.0,0.549950399999983
0.0,100.0,0.22120849090909164
10.0,100.0,0.2581034181818346
20.0,100.0,0.29185723636362476
30.0,100.0,0.3299637272727316
40.0,100.0,0.36167394545456494
50.0,100.0,0.3977369090908986
60.0,100.0,0.45404641818182667
70.0,100.0,0.48543323636361263
80.0,100.0,0.518762763636357
90.0,100.0,0.5627786909091033
100.0,100.0,0.5798567090908906
