15,0,996.955
17,0,992.918
19,0,984.453
21,0,974.43
23,0,936.189
25,0,890.773
27,0,767.784
29,0,577.616
31,0,343.72
33,0,188.559
35,0,122.819
37,0,96.17
39,0,78.186
41,0,68.098
43,0,58.682
45,0,52.386
47,0,47.989
49,0,45.101
51,0,38.665
53,0,35.96
55,0,32.349
57,0,30.986
59,0,28.028
61,0,23.186
63,0,20.026
65,0,18.705
67,0,17.593
69,0,16.357
71,0,13.981
73,0,12.369
75,0,11.704
15,50,996.014
17,50,991.133
19,50,990.445
21,50,982.067
23,50,950.637
25,50,905.374
27,50,781.343
29,50,575.846
31,50,371.227
33,50,212.964
35,50,119.822
37,50,91.502
39,50,78.139
41,50,68.115
43,50,60.637
45,50,51.771
47,50,46.85
49,50,41.894
51,50,40.345
53,50,35.311
55,50,30.841
57,50,27.697
59,50,27.709
61,50,25.161
63,50,21.801
65,50,19.541
67,50,18.295
69,50,14.244
71,50,14.091
73,50,12.696
75,50,12.039
15,100,997.635
17,100,991.515
19,100,991.498
21,100,984.053
23,100,950.225
25,100,896.814
27,100,790.925
29,100,598.99
31,100,372.712
33,100,205.048
35,100,131.298
37,100,92.921
39,100,74.696
41,100,70.732
43,100,60.813
45,100,56.245
47,100,49.872
49,100,43.117
51,100,42.009
53,100,35.564
55,100,34.609
57,100,30.379
59,100,27.888
61,100,25.513
63,100,22.876
65,100,20.897
67,100,18.705
69,100,15.684
71,100,15.645
73,100,12.705
75,100,11.995
15,150,998.628
17,150,994.703
19,150,993.424
21,150,983.143
23,150,959.706
25,150,911.039
27,150,802.288
29,150,605.267
31,150,368.313
33,150,206.728
35,150,119.701
37,150,98.48
39,150,77.991
41,150,67.612
43,150,60.668
45,150,54.749
47,150,51.375
49,150,45.466
51,150,38.423
53,150,36.711
55,150,32.643
57,150,29.489
59,150,27.746
61,150,24.117
63,150,21.499
65,150,18.762
67,150,19.174
69,150,15.953
71,150,14.782
73,150,12.918
75,150,12.303
15,200,999.46
17,200,996.999
19,200,988.062
21,200,984.941
23,200,974.803
25,200,917.825
27,200,821.398
29,200,643.892
31,200,383.242
33,200,211.098
35,200,128.458
37,200,98.224
39,200,76.24
41,200,69.717
43,200,59.253
45,200,55.333
47,200,51.899
49,200,44.254
51,200,39.282
53,200,39.048
55,200,33.443
57,200,31.041
59,200,27.251
61,200,23.922
63,200,23.053
65,200,18.297
67,200,17.464
69,200,17.219
71,200,14.238
73,200,12.998
75,200,10.523
15,250,998.998
17,250,997.878
19,250,991.788
21,250,988.337
23,250,967.409
25,250,935.616
27,250,855.972
29,250,661.454
31,250,399.327
33,250,212.26
35,250,134.093
37,250,96.107
39,250,75.883
41,250,65.036
43,250,59.829
45,250,53.417
47,250,49.302
49,250,47.519
51,250,39.66
53,250,38.669
55,250,33.444
57,250,29.498
59,250,29.888
61,250,23.917
63,250,23.297
65,250,19.62
67,250,17.432
69,250,16.708
71,250,14.203
73,250,12.52
75,250,12.345
15,300,998.033
17,300,997.658
19,300,993.496
21,300,986.333
23,300,974.289
25,300,939.155
27,300,867.475
29,300,689.664
31,300,433.588
33,300,225.225
35,300,128.448
37,300,100.074
39,300,81.565
41,300,67.856
43,300,61.779
45,300,55.226
47,300,50.01
49,300,45.132
51,300,41.28
53,300,39.894
55,300,35.389
57,300,27.951
59,300,27.694
61,300,23.401
63,300,20.624
65,300,19.594
67,300,18.855
69,300,14.106
71,300,13.287
73,300,12.658
75,300,11.718
15,350,999.747
17,350,997.752
19,350,995.359
21,350,991.971
23,350,983.804
25,350,958.508
27,350,887.676
29,350,720.797
31,350,459.009
33,350,249.787
35,350,146.31
37,350,95.184
39,350,76.608
41,350,68.025
43,350,59.404
45,350,53.923
47,350,48.38
49,350,47.009
51,350,40.55
53,350,35.548
55,350,33.703
57,350,30.187
59,350,27.424
61,350,24.415
63,350,23.936
65,350,19.582
67,350,19.402
69,350,15.557
71,350,14.478
73,350,12.77
75,350,11.204
15,400,999.891
17,400,998.654
19,400,996.78
21,400,994.483
23,400,988.324
25,400,969.106
27,400,914.65
29,400,736.149
31,400,489.166
33,400,257.307
35,400,158.227
37,400,99.571
39,400,80.192
41,400,65.948
43,400,61.187
45,400,55.724
47,400,50.779
49,400,44.493
51,400,43.055
53,400,37.972
55,400,34.658
57,400,30.03
59,400,25.372
61,400,23.583
63,400,20.844
65,400,19.102
67,400,19.321
69,400,16.435
71,400,16.145
73,400,11.811
75,400,11.902
15,450,999.757
17,450,999.365
19,450,998.75
21,450,996.012
23,450,991.255
25,450,970.348
27,450,927.663
29,450,804.593
31,450,546.337
33,450,314.264
35,450,171.706
37,450,111.853
39,450,89.893
41,450,70.484
43,450,60.316
45,450,52.589
47,450,49.278
49,450,42.501
51,450,39.874
53,450,36.993
55,450,31.901
57,450,29.916
59,450,27.217
61,450,24.493
63,450,22.249
65,450,20.094
67,450,17.594
69,450,15.413
71,450,13.686
73,450,11.256
75,450,11.198
15,500,1000
17,500,999.71
19,500,999.49
21,500,998.916
23,500,995.97
25,500,986.089
27,500,950.051
29,500,851.75
31,500,628.885
33,500,401.515
35,500,255.9
37,500,165.222
39,500,130.582
41,500,93.234
43,500,86.17
45,500,66.924
47,500,58.389
49,500,49.599
51,500,43.283
53,500,37.928
55,500,34.765
57,500,31.193
59,500,26.793
61,500,25.44
63,500,20.471
65,500,19.186
67,500,18.971
69,500,16.446
71,500,14.301
73,500,11.409
75,500,11.172
